family_id,dataset,context,role,contrast,contrast_type,pathway,set_size,overlap_genes,coverage_fraction,eligible,camera_n_genes,camera_direction,camera_p_value,camera_fdr,score_effect,score_standardized_effect,score_t,score_p_value,score_fdr,score_direction,strong,weak,evidence_direction,evidence_class
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,mTORC1 Signaling,200,99,0.495,True,99.0,DOWN,0.139297472362842,0.385341175146664,-0.0021234120202483,-0.294688621593752,-0.952531414745838,0.344822567758475,0.510438059601349,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,E2F Targets,200,103,0.515,True,103.0,UP,0.426611023398949,0.646214557645321,0.0003285971460979,0.0235210309794034,0.0817136003333995,0.935158804624192,0.945252417320946,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Myc Targets V1,200,80,0.4,True,80.0,DOWN,0.271884831961599,0.504312023587232,-0.0036377178030304,-0.381977774570354,-1.28601208330207,0.203603720241726,0.344020079029124,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Myc Targets V2,58,15,0.258620689655172,True,15.0,DOWN,0.696664754921774,0.793873790492255,-0.0035714495952906,-0.168843150283944,-0.594727133940704,0.554379805582041,0.71485817035579,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Epithelial Mesenchymal Transition,200,79,0.395,True,79.0,UP,0.0189125480055695,0.115839356534113,0.0253353577296089,0.95123408207263,3.36498445442048,0.0013748282064976,0.0163524345489538,UP,False,True,UP,WEAK
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Inflammatory Response,200,65,0.325,True,65.0,UP,0.929617040336736,0.953007527846468,-0.0002441859119059,-0.0200270069170334,-0.0689710751561926,0.945252417320946,0.945252417320946,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Xenobiotic Metabolism,200,77,0.385,True,77.0,DOWN,0.0591310722115658,0.289742253836672,0.0012622398028661,0.160800939443616,0.527412380778427,0.599940508324626,0.717002070924553,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Fatty Acid Metabolism,158,61,0.386075949367089,True,61.0,DOWN,0.0029521353785654,0.0361636583874271,-0.004602353740793,-0.692527516893271,-2.20335687364157,0.031598158890372,0.0967693616017644,DOWN,True,False,DOWN,STRONG
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Oxidative Phosphorylation,200,60,0.3,True,60.0,DOWN,1.05299012242277e-05,0.0004587397056345,-0.0078039664664665,-0.951236392010263,-3.14111465644976,0.0026607050420063,0.0189712848933411,DOWN,True,False,DOWN,STRONG
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Glycolysis,200,76,0.38,True,76.0,DOWN,0.655400764446989,0.764634225188154,0.0016153246091635,0.216831164737041,0.705040743964735,0.483636819205897,0.658283448363581,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Reactive Oxygen Species Pathway,49,22,0.448979591836735,True,22.0,DOWN,0.490398601475579,0.686558042065811,0.0006322637356737,0.0511931438459943,0.176466778800218,0.860548555353302,0.916671287224169,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,p53 Pathway,200,66,0.33,True,66.0,UP,0.999479511057244,0.999479511057244,0.001495293951256,0.162150037742022,0.543862059760228,0.588643244511341,0.717002070924553,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,UV Response Up,158,61,0.386075949367089,True,61.0,DOWN,0.380850754231087,0.64350644680425,-0.0018715908559213,-0.187834959386589,-0.635519157546621,0.52761614375034,0.698734893074774,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,UV Response Dn,144,47,0.326388888888889,True,47.0,UP,0.0069318336284432,0.0566099746322863,0.0220815269347918,0.934858694312572,3.30047545913855,0.0016686157703014,0.0163524345489538,UP,False,True,UP,WEAK
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Angiogenesis,36,17,0.472222222222222,True,17.0,DOWN,0.564850425186569,0.718721424644277,-0.0031931844766187,-0.128069645104729,-0.452576303132559,0.652571994016377,0.743628551320987,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,heme Metabolism,200,36,0.18,True,36.0,DOWN,0.435205722495828,0.646214557645321,-0.0073833514887436,-0.910977327263901,-3.00273285425601,0.0039585282249847,0.0242459853780317,DOWN,False,True,DOWN,WEAK
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Coagulation,138,46,0.333333333333333,True,46.0,UP,0.572043582880139,0.718721424644277,0.0068065502834974,0.490690857595385,1.70400592727173,0.0937897784433396,0.229784957186182,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,IL-2/STAT5 Signaling,199,62,0.311557788944724,True,62.0,UP,0.228810988352626,0.467155767886612,0.0031979551470374,0.320530229518517,1.08462797122845,0.282622256083981,0.446725501552099,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Bile Acid Metabolism,112,30,0.267857142857143,True,30.0,DOWN,2.8086104426605e-05,0.0004587397056345,-0.0146743703703704,-1.28706741232365,-4.40961545220745,4.60603204729125e-05,0.0022569557031727,DOWN,True,False,DOWN,STRONG
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Peroxisome,104,34,0.326923076923077,True,34.0,DOWN,0.0099495406785866,0.0696467847501068,-0.0041120597838423,-0.489905159718969,-1.62308345933359,0.11005296019174,0.245117956790695,DOWN,False,True,DOWN,WEAK
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Allograft Rejection,200,85,0.425,True,85.0,DOWN,0.160987198098713,0.394418635341846,-0.0096357586314707,-0.727001483962988,-2.51780421088401,0.0146231970109175,0.05971138779458,DOWN,False,True,DOWN,WEAK
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Spermatogenesis,135,30,0.222222222222222,True,30.0,DOWN,0.0700132494642312,0.311877202158848,-0.0093056296296295,-0.517927132785915,-1.81965900185334,0.0740283978524827,0.201521749709536,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,KRAS Signaling Up,200,52,0.26,True,52.0,UP,0.213751195548468,0.455382981820649,0.0075346407034019,0.436282118832881,1.53062170895729,0.131357303259362,0.271375697820297,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,KRAS Signaling Dn,200,20,0.1,True,20.0,UP,0.269620624386556,0.504312023587232,0.0075587758112094,0.472704532814705,1.6532475794484,0.103741595216378,0.242063722171549,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_24h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Pancreas Beta Cells,40,6,0.15,False,,,,,,,,,,,False,False,,NOT_ASSESSED
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,TNF-alpha Signaling via NF-kB,200,80,0.4,True,80.0,UP,0.274438790518367,0.648723113084587,0.0148821978444958,0.252897906507712,0.904358053774261,0.368548921559986,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Hypoxia,200,76,0.38,True,76.0,UP,0.718120336431516,0.936422415139342,0.0120068873197286,0.220993877102577,0.773968718908702,0.441245257046855,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Cholesterol Homeostasis,74,30,0.405405405405405,True,30.0,UP,0.0027771987917926,0.133305542006049,0.0221001254075746,0.323640415504006,1.19380810270772,0.236158908447041,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Mitotic Spindle,199,46,0.231155778894472,True,46.0,DOWN,0.283816361974507,0.648723113084587,-0.0036797688013656,-0.0723810431374615,-0.248635111593342,0.80428433454966,0.938244098212543,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Wnt-beta Catenin Signaling,42,11,0.261904761904762,True,11.0,DOWN,0.665468934202761,0.936422415139342,-0.0011528444697647,-0.0239965533630885,-0.0809634092368148,0.935674566839413,0.955582536346634,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,TGF-beta Signaling,54,18,0.333333333333333,True,18.0,DOWN,0.506102786602017,0.936422415139342,0.0025013720500923,0.0462152455669387,0.161683957225272,0.871965019278384,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,IL-6/JAK/STAT3 Signaling,87,27,0.310344827586207,True,27.0,DOWN,0.171386776719319,0.5186435580333,-0.0045191419252134,-0.0694796465716607,-0.253882915805237,0.800251789989646,0.938244098212543,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,DNA Repair,150,46,0.306666666666667,True,46.0,UP,0.810320482205301,0.936422415139342,0.0043332937896672,0.0833768672502692,0.288310876105827,0.773859265150458,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,G2-M Checkpoint,200,72,0.36,True,72.0,DOWN,0.147213828694991,0.5186435580333,-0.0034257128734809,-0.0707353341070776,-0.239288331875698,0.811497949142981,0.938244098212543,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Apoptosis,161,90,0.559006211180124,True,90.0,UP,0.94744548600288,0.98423246857525,0.0101183638394775,0.164825550624608,0.59497884041883,0.553573948722446,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Notch Signaling,32,12,0.375,True,12.0,DOWN,0.736734800098599,0.936422415139342,-0.0028709508881923,-0.0518074854179721,-0.182425507256804,0.855713278508786,0.938244098212543,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Adipogenesis,200,62,0.31,True,62.0,UP,0.449896635016831,0.899793270033661,0.0140504090750127,0.206191495915761,0.760277277083692,0.44937310878823,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Estrogen Response Early,200,58,0.29,True,58.0,UP,0.0767651733332339,0.480001948045475,0.0186048699472851,0.379636291233252,1.28919056339681,0.20107095012581,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Estrogen Response Late,200,61,0.305,True,61.0,UP,0.653198986676079,0.936422415139342,0.0106327188294401,0.181760769311901,0.649027852351506,0.518198487300801,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Androgen Response,100,34,0.34,True,34.0,UP,0.0641846283964093,0.480001948045475,0.0199345961813038,0.370868362854021,1.29496487765777,0.19908121026544,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Myogenesis,200,36,0.18,True,36.0,UP,0.165148584178163,0.5186435580333,0.0233066327984843,0.359587821179631,1.31302489074507,0.193011327797381,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Protein Secretion,96,28,0.291666666666667,True,28.0,DOWN,0.232261907594871,0.63782936639684,0.0030110939278733,0.040611660473544,0.15196722238969,0.879603842074259,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Interferon Alpha Response,97,37,0.381443298969072,True,37.0,UP,0.0342611179924615,0.411133415909538,0.0161235964225095,0.31198021405116,1.07700666844336,0.284735212371858,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Interferon Gamma Response,200,84,0.42,True,84.0,UP,0.963727625479933,0.98423246857525,0.0061377742520731,0.117630011825458,0.407231294964693,0.684932743579588,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Apical Junction,200,50,0.25,True,50.0,UP,0.0942192413592173,0.480001948045475,0.0199658921791951,0.491298498912275,1.55863924325242,0.123054704991729,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Apical Surface,44,10,0.227272727272727,True,10.0,DOWN,0.720690302125249,0.936422415139342,0.0007445190156599,0.0123241861596581,0.0443346110233366,0.964750182507505,0.964750182507505,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Hedgehog Signaling,36,11,0.305555555555556,True,11.0,UP,0.624724045946973,0.936422415139342,0.0082906052467376,0.225201636134251,0.684621517374393,0.495574240322166,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Complement,200,71,0.355,True,71.0,DOWN,0.838878413562327,0.936422415139342,0.0098538424660196,0.190846085234726,0.658645146338205,0.512027080057007,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Unfolded Protein Response,113,52,0.460176991150442,True,52.0,UP,0.930636601876273,0.98423246857525,0.0112784851567341,0.15248284925351,0.570361374810019,0.570066434461887,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,PI3K/AKT/mTOR  Signaling,105,44,0.419047619047619,True,44.0,UP,0.622285672551498,0.936422415139342,0.0074355320584307,0.115101129926722,0.420005136080961,0.67563248885618,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,mTORC1 Signaling,200,97,0.485,True,97.0,UP,0.148226429051079,0.5186435580333,0.0186949899850896,0.254003481714667,0.949330111274364,0.345374956264819,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,E2F Targets,200,96,0.48,True,96.0,DOWN,0.1728811860111,0.5186435580333,-0.0042929689519672,-0.0955175057034746,-0.31495441484735,0.753621589572321,0.938244098212543,DOWN,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Myc Targets V1,200,78,0.39,True,78.0,DOWN,0.82370395636382,0.936422415139342,0.0075253116877482,0.0954229005874857,0.360487712643194,0.719453520875174,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Myc Targets V2,58,15,0.258620689655172,True,15.0,UP,0.336232414345855,0.701702429939176,0.0121991031390135,0.158799777312423,0.597558941483563,0.551859295234878,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Epithelial Mesenchymal Transition,200,79,0.395,True,79.0,UP,0.622021617270827,0.936422415139342,0.018571108539726,0.311375268029915,1.11694534733512,0.267409700621475,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Inflammatory Response,200,63,0.315,True,63.0,DOWN,0.820212776364643,0.936422415139342,0.005816420060233,0.12981352717622,0.427564885019258,0.670124063931989,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Xenobiotic Metabolism,200,75,0.375,True,75.0,DOWN,0.279655144066317,0.648723113084587,0.0088381362007169,0.125954457010843,0.466915296571922,0.641857682095709,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Fatty Acid Metabolism,158,60,0.379746835443038,True,60.0,UP,0.0949292532259524,0.480001948045475,0.0169585303839309,0.261641436001436,0.95537957766194,0.342327396333479,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Oxidative Phosphorylation,200,59,0.295,True,59.0,UP,0.68215236603201,0.936422415139342,0.0095448695085831,0.120960790297391,0.457003563396044,0.648934405575488,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Glycolysis,200,73,0.365,True,73.0,DOWN,0.819605006392261,0.936422415139342,0.0040090987831849,0.0708284736112673,0.25081124312107,0.802607259276034,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Reactive Oxygen Species Pathway,49,22,0.448979591836735,True,22.0,UP,0.0228279667209522,0.411133415909538,0.0193494322441691,0.273210463545122,1.01445639920029,0.313490870023589,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,p53 Pathway,200,66,0.33,True,66.0,UP,0.0635515341793844,0.480001948045475,0.0133156484533263,0.293786398235845,0.971638118189189,0.334178154504501,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,UV Response Up,158,60,0.379746835443038,True,60.0,DOWN,0.530803850652984,0.936422415139342,0.0055541825578438,0.0865859724174334,0.315497391679819,0.753223749792784,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,UV Response Dn,144,46,0.319444444444444,True,46.0,UP,0.324526385366255,0.701702429939176,0.0158467617032775,0.272251687828704,0.970948663382359,0.334530523765464,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Angiogenesis,36,17,0.472222222222222,True,17.0,DOWN,0.167140456962683,0.5186435580333,0.0020744006758897,0.0308469049898941,0.113456367517976,0.909959275645854,0.949522722413065,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,heme Metabolism,200,37,0.185,True,37.0,UP,0.869227307725819,0.948247972064529,0.0098816751534142,0.151421169039634,0.553672519122672,0.58138133318411,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Coagulation,138,45,0.326086956521739,True,45.0,DOWN,0.0272987538794185,0.411133415909538,0.009777744107744,0.22637293591426,0.735564082920516,0.464161023659101,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,IL-2/STAT5 Signaling,199,61,0.306532663316583,True,61.0,DOWN,0.989886910226599,0.989886910226599,0.007942312696411,0.142595480410191,0.50279673987861,0.616497501031114,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Bile Acid Metabolism,112,30,0.267857142857143,True,30.0,DOWN,0.100000405842807,0.480001948045475,0.0031191873589165,0.0470526758529858,0.17258345607823,0.863424370140091,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Peroxisome,104,34,0.326923076923077,True,34.0,DOWN,0.691182316393857,0.936422415139342,0.0085698069367955,0.132716192308539,0.484240558901173,0.629567464362121,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Allograft Rejection,200,83,0.415,True,83.0,UP,0.782778323784737,0.936422415139342,0.0088461895686353,0.189055742571241,0.632246236545154,0.529040453564432,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,Spermatogenesis,135,30,0.222222222222222,True,30.0,DOWN,0.813569321513575,0.936422415139342,0.0059662904439428,0.132256314384508,0.436676799740313,0.663529698085201,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,KRAS Signaling Up,200,54,0.27,True,54.0,UP,0.239186012398815,0.63782936639684,0.0160039950189045,0.291892245448632,1.02484241667585,0.308546417034748,0.938244098212543,UP,False,False,,NO_EVIDENCE
FAMILY_3,GSE145239,liver_spheroid_240h,PRIMARY,PFTeDA_common_five_dose_summary_vs_matched_VEH,PFTeDA_CONTEXT_SUMMARY,KRAS Signaling Dn,200,19,0.095,False,,,,,,,,,,,False,False,,NOT_ASSESSED
